id,company_name,industry,current_asset,fixed_asset,current_liability,fixed_liability,net_asset,total_asset,total_liability,edinet_code,security_code,fiscal_period_end_date
735,モーニングスター,サービス業,5462500000,5614878000,1634161000,,9443217000,11077378000,11077378000,E05097,47650,2019/03/31
736,日本ハウズイング,サービス業,39079000000,17560000000,22723000000,2980000000,30936000000,56639000000,56639000000,E05121,47810,2019/03/31
737,トーシンホールディングス,情報・通信業,6978289000,12798736000,7784441000,8524907000,3467677000,19777025000,19777025000,E05137,94440,2019/04/30
738,セントラルスポーツ,サービス業,8281000000,34844000000,10476000000,8946000000,23703000000,43125000000,43125000000,E05145,48010,2019/03/31
739,メンバーズ,サービス業,,,,,,0,0,E05153,21300,2019/03/31
740,メディアシーク,情報・通信業,1148445000,2527514000,347897000,662184000,2665878000,3675959000,3675959000,E05161,48240,2019/07/31
741,日本エンタープライズ,情報・通信業,5154527000,881008000,492933000,329210000,5213392000,6035535000,6035535000,E05169,48290,2019/05/31
742,アズジェント,情報・通信業,,,,,,0,0,E05201,42880,2019/03/31
743,フェイス,情報・通信業,16113621000,8229594000,5941156000,881771000,17520288000,24343215000,24343215000,E05209,42950,2019/03/31
744,ＣＥホールディングス,情報・通信業,4778948000,3033424000,2542825000,381685000,4887862000,7812372000,7812372000,E05233,43200,2019/09/30
745,シダックス,サービス業,24410000000,14556000000,25791000000,8172000000,5003000000,38966000000,38966000000,E05265,48370,2019/03/31
746,テスク,情報・通信業,,,,,,0,0,E05273,43490,2019/03/31
747,ドーン,情報・通信業,,,,,,0,0,E05289,23030,2019/05/31
748,ソフトフロントホールディングス,情報・通信業,326064000,111044000,67997000,207641000,161470000,437108000,437108000,E05297,23210,2019/03/31
749,毎日コムネット,不動産業,17560910000,8131604000,5917087000,10919373000,8856054000,25692514000,25692514000,E05313,89080,2019/05/31
750,ケア２１,サービス業,7369943000,26449702000,6875823000,22564163000,4379659000,33819645000,33819645000,E05353,23730,2019/10/31
751,ルネサンス,サービス業,5619367000,31065400000,8579963000,12841034000,15263770000,36684767000,36684767000,E05361,23780,2019/03/31
752,明豊ファシリティワークス,建設業,,,,,,0,0,E05377,17170,2019/03/31
753,新日本科学,サービス業,11666428000,42662593000,17767584000,8083617000,28477820000,54329021000,54329021000,E05385,23950,2019/03/31
754,ツクイ,サービス業,21789918000,53798294000,14868151000,36347355000,24372706000,75588212000,75588212000,E05393,23980,2019/03/31
755,コムシード,情報・通信業,,,,,,0,0,E05401,37390,2019/03/31
756,鉄人化計画,サービス業,1883343000,3588360000,1437473000,3480830000,553400000,5471703000,5471703000,E05409,24040,2019/08/31
757,ゲンダイエージェンシー,情報・通信業,6009000000,2084000000,1631000000,833000000,5629000000,8093000000,8093000000,E05417,24110,2019/03/31
758,エムスリー,サービス業,,,,,,0,0,E05425,24130,2019/03/31
759,ツヴァイ,サービス業,,,,,,0,0,E05433,24170,2019/02/28
760,ケイブ,情報・通信業,,,,,,0,0,E05449,37600,2019/05/31
761,日本テレホン,情報・通信業,,,,,,0,0,E05481,94250,2019/04/30
762,日本社宅サービス,不動産業,5474478000,4060256000,2004963000,947036000,6582735000,9534734000,9534734000,E05505,89450,2019/06/30
763,エイジア,情報・通信業,1168885000,519228000,274862000,48395000,1364856000,1688113000,1688113000,E05513,23520,2019/03/31
764,ＵＬＳグループ,情報・通信業,5619071000,960392000,1328428000,,5251035000,6579463000,6579463000,E05521,37980,2019/03/31
765,キーウェアソリューションズ,情報・通信業,6432319000,3342628000,3049471000,428891000,6296585000,9774947000,9774947000,E05553,37990,2019/03/31
766,ユニリタ,情報・通信業,10465762000,4953955000,3403291000,317770000,11698656000,15419717000,15419717000,E05561,38000,2019/03/31
767,ジェイテック,サービス業,1610907000,195632000,600107000,303205000,903227000,1806539000,1806539000,E05569,24790,2019/03/31
768,ティア,サービス業,3629000000,9671000000,2107000000,2253000000,8940000000,13300000000,13300000000,E05585,24850,2019/09/30
769,日本サード・パーティ,サービス業,2526658000,593581000,772284000,528211000,1819744000,3120239000,3120239000,E05593,24880,2019/03/31
770,サイバーステップ,情報・通信業,3892814000,892157000,997902000,24158000,3762911000,4784971000,4784971000,E05601,38100,2019/05/31
771,ミクシィ,サービス業,160824000000,31243000000,12448000000,628000000,178991000000,192067000000,192067000000,E05617,21210,2019/03/31
772,アルファクス・フード・システム,情報・通信業,,,,,,0,0,E05633,38140,2019/09/30
773,メディアファイブ,情報・通信業,534703000,116287000,198046000,,452944000,650990000,650990000,E05641,38240,2019/05/31
774,ヒップ,サービス業,,,,,,0,0,E05657,21360,2019/03/31
775,ＤＤホールディングス,小売業,9000215000,17324604000,9440487000,10844973000,6039359000,26324819000,26324819000,E05673,30730,2019/02/28
776,エス・エム・エス,サービス業,20123000000,27344000000,11891000000,20037000000,15539000000,47467000000,47467000000,E05697,21750,2019/03/31
777,アイル,情報・通信業,4409773000,2236607000,2335395000,1459389000,2851596000,6646380000,6646380000,E05705,38540,2019/07/31
778,Ａｂａｌａｎｃｅ,情報・通信業,6077717000,4893378000,4640743000,4312192000,2018160000,10971095000,10971095000,E05713,38560,2019/06/30
779,パソナグループ,サービス業,80317000000,39141000000,59116000000,20089000000,40253000000,119458000000,119458000000,E05729,21680,2019/05/31
780,博展,サービス業,3228492000,839480000,2660912000,397112000,1009948000,4067972000,4067972000,E05737,21730,2019/03/31
781,リクルートホールディングス,サービス業,,,,,,0,0,E07801,60980,2019/03/31
782,マックスバリュ九州,小売業,,,,,,0,0,E10657,31710,2019/02/28
783,クスリのアオキホールディングス,小売業,52257000000,83952000000,53714000000,28051000000,54444000000,136209000000,136209000000,E10737,35490,2019/05/20
784,日本製紙,パルプ・紙,515407000000,875406000000,477866000000,517603000000,395344000000,1390813000000,1390813000000,E11873,38630,2019/03/31
785,ネオス,情報・通信業,4261564000,789648000,1330100000,356449000,3364663000,5051212000,5051212000,E20385,36270,2019/02/28
786,データホライゾン,情報・通信業,1026750000,549055000,418702000,34123000,1122980000,1575805000,1575805000,E21553,36280,2019/06/30
787,アサカ理研,非鉄金属,3006347000,3256231000,1937604000,1289789000,3035185000,6262578000,6262578000,E21649,57240,2019/09/30
788,エス・ディー・エス　バイオテック,化学,,,,,,0,0,E21969,49520,2019/03/31
789,ソーバル,サービス業,3437353000,724601000,743374000,192095000,3226485000,4161954000,4161954000,E22049,21860,2019/02/28
790,粧美堂,その他製品,10182883000,2665915000,4313792000,3304253000,5230753000,12848798000,12848798000,E23465,78190,2019/09/30
791,丸善ＣＨＩホールディングス,小売業,96021000000,36224000000,66890000000,27935000000,37420000000,132245000000,132245000000,E23841,31590,2019/01/31
792,エスクリ,サービス業,7661156000,17452952000,8852137000,8945969000,7316002000,25114108000,25114108000,E24017,21960,2019/03/31
793,大光,卸売業,10969010000,7824824000,11292312000,2801385000,4700137000,18793834000,18793834000,E24129,31600,2019/05/31
794,電算,情報・通信業,7901676000,11499319000,7316695000,4649202000,7435098000,19400995000,19400995000,E24457,36400,2019/03/31
795,テレビ東京ホールディングス,情報・通信業,71481000000,56989000000,36505000000,6239000000,85726000000,128470000000,128470000000,E24545,94130,2019/03/31
796,トランザクション,その他製品,8490867000,2934604000,2269136000,693605000,8462730000,11425471000,11425471000,E24753,78180,2019/08/31
797,ゲームカード・ジョイコホールディングス,機械,46428000000,3769000000,6425000000,3319000000,40453000000,50197000000,50197000000,E25169,62490,2019/03/31
798,宮越ホールディングス,電気機器,15435000000,7866000000,434000000,1067000000,21800000000,23301000000,23301000000,E25665,66200,2019/03/31
799,ブレインパッド,情報・通信業,3231986000,635655000,1111173000,67467000,2689001000,3867641000,3867641000,E25817,36550,2019/06/30
800,ベルグアース,水産・農林業,1781975000,1933813000,1526852000,851260000,1337676000,3715788000,3715788000,E25969,13830,2019/10/31
801,エイチーム,情報・通信業,11543000000,5729000000,4031000000,730000000,12511000000,17272000000,17272000000,E26369,36620,2019/07/31
802,東光高岳,電気機器,55130000000,44092000000,26210000000,21157000000,51855000000,99222000000,99222000000,E26713,66170,2019/03/31
803,サンヨーホームズ,建設業,50173236000,4354657000,29466920000,7490590000,17570383000,54527893000,54527893000,E27273,14200,2019/03/31
804,フージャースホールディングス,不動産業,125701000000,29030000000,43487000000,67326000000,43918000000,154731000000,154731000000,E27281,32840,2019/03/31
805,タマホーム,建設業,62920000000,26577000000,60691000000,10615000000,18191000000,89497000000,89497000000,E27305,14190,2019/05/31
806,リプロセル,化学,6202302000,1287696000,330417000,88430000,7071151000,7489998000,7489998000,E27585,49780,2019/03/31
807,東急不動産ホールディングス,不動産業,872740000000,1532153000000,435750000000,1400801000000,568342000000,2404893000000,2404893000000,E27633,32890,2019/03/31
808,アメイズ,サービス業,,,,,,0,0,E27761,60760,2019/11/30
809,ライドオンエクスプレスホールディングス,サービス業,6457589000,3448743000,2898477000,1775166000,5232689000,9906332000,9906332000,E30065,60820,2019/03/31
810,ジャパンディスプレイ,電気機器,290880000000,254496000000,452957000000,85396000000,7023000000,545376000000,545376000000,E30481,67400,2019/03/31
811,フィックスターズ,情報・通信業,3578485000,575525000,793939000,,3360071000,4154010000,4154010000,E30537,36870,2019/09/30
812,リボミック,医薬品,,,,,,0,0,E30865,45910,2019/03/31
813,ジェネレーションパス,小売業,2785053000,361084000,1503359000,18755000,1624023000,3146137000,3146137000,E30881,31950,2019/10/31
814,ＳＨＩＦＴ,情報・通信業,12014846000,2960482000,3772756000,2264518000,8938054000,14975328000,14975328000,E30969,36970,2019/08/31
815,エムケイシステム,情報・通信業,886532000,1058860000,447066000,333340000,1164986000,1945392000,1945392000,E30993,39100,2019/03/31
816,弁護士ドットコム,サービス業,,,,,,0,0,E31009,60270,2019/03/31
817,イーレックス,電気・ガス業,22200000000,52823000000,17287000000,31913000000,25823000000,75023000000,75023000000,E31065,95170,2019/03/31
818,サイジニア,サービス業,,,,,,0,0,E31089,60310,2019/06/30
819,ゼネラル・オイスター,小売業,510651000,1255341000,759182000,691310000,315500000,1765992000,1765992000,E31321,32240,2019/03/31
820,デザインワン・ジャパン,サービス業,2647212000,604209000,228777000,31294000,2991350000,3251421000,3251421000,E31425,60480,2019/08/31
821,シーアールイー,不動産業,36245345000,18467017000,8770312000,28396809000,17545241000,54712362000,54712362000,E31441,34580,2019/07/31
822,パイプドＨＤ,情報・通信業,3804355000,2073392000,2508843000,925438000,2443466000,5877747000,5877747000,E31585,39190,2019/02/28
823,デクセリアルズ,化学,30118000000,57467000000,16901000000,21629000000,49055000000,87585000000,87585000000,E31633,49800,2019/03/31
824,パルマ,不動産業,,,,,,0,0,E31681,34610,2019/09/30
825,ラクト・ジャパン,卸売業,45774753000,2360153000,27198330000,4972353000,15964223000,48134906000,48134906000,E31729,31390,2019/11/30
826,ネットマーケティング,サービス業,,,,,,0,0,E31745,61750,2019/06/30
827,フーバーブレイン,情報・通信業,,,,,,0,0,E31977,39270,2019/03/31
828,フェニックスバイオ,サービス業,1135002000,770296000,304383000,58259000,1542656000,1905298000,1905298000,E32153,61900,2019/03/31
829,チエル,情報・通信業,1504849000,903636000,834362000,94582000,1479541000,2408485000,2408485000,E32161,39330,2019/03/31
830,ユー・エム・シー・エレクトロニクス,電気機器,52837117000,26955858000,43505432000,9699204000,26588339000,79792975000,79792975000,E32169,66150,2019/03/31
831,キャリア,サービス業,2546920000,584178000,1726295000,54792000,1350011000,3131098000,3131098000,E32193,61980,2019/09/30
832,グローバルウェイ,情報・通信業,700467000,21914000,395284000,117831000,209266000,722381000,722381000,E32225,39360,2019/03/31
833,デファクトスタンダード,小売業,,,,,,0,0,E32577,35450,2019/09/30
834,バロックジャパンリミテッド,小売業,32611000000,8087000000,11541000000,8808000000,20349000000,40698000000,40698000000,E32697,35480,2019/02/28
835,フォーライフ,不動産業,,,,,,0,0,E32793,34770,2019/03/31
836,ＭＳ－Ｊａｐａｎ,サービス業,,,,,,0,0,E32801,65390,2019/03/31
837,エイトレッド,情報・通信業,,,,,,0,0,E32825,39690,2019/03/31
838,ＬＩＸＩＬビバ,小売業,,,,,,0,0,E33073,35640,2019/03/31
839,クロスフォー,その他製品,3475586000,1802323000,1252342000,1437091000,2588476000,5277909000,5277909000,E33313,78100,2019/07/31
840,ヤマシタヘルスケアホールディングス,卸売業,15137619000,5183101000,13249996000,698367000,6372357000,20320720000,20320720000,E33393,92650,2019/05/31
841,シー・エス・ランバー,その他製品,5382205000,8072380000,5639806000,5066896000,2747883000,13454585000,13454585000,E33497,78080,2019/05/31
842,ミダック,サービス業,2671579000,6492548000,3756190000,3155158000,2252779000,9164127000,9164127000,E33577,65640,2019/03/31
843,みらいワークス,サービス業,,,,,,0,0,E33601,65630,2019/09/30
844,要興業,サービス業,6163903000,14484020000,2193673000,3497037000,14957213000,20647923000,20647923000,E33633,65660,2019/03/31
845,ジェイテックコーポレーション,金属製品,,,,,,0,0,E33777,34460,2019/06/30
